course_id,user_id,role,section_id,status
08HUM_COMBINED_T4,108090,student,08HUMB_t4_2016,active
08MATC_t4_2016,108090,student,,active
08REB_t4_2016,108090,student,,active
08SCI_COMBINED_T4,108090,student,08SCID_t4_2016,active
GP-08SELB_t4_2016,108090,student,,active
08ENGD_t4_2016,105015,student,,active
08HUM_COMBINED_T4,105015,student,08HUMC_t4_2016,active
08ICTC_t4_2016,105015,student,,active
08ITLC_t4_2016,105015,student,,active
08MATE_t4_2016,105015,student,,active
08REC_t4_2016,105015,student,,active
08SCI_COMBINED_T4,105015,student,08SCID_t4_2016,active
GP-08SELC_t4_2016,105015,student,,active
08ENGD_t4_2016,104145,student,,active
08HUM_COMBINED_T4,104145,student,08HUMD_t4_2016,active
08ITDA_t4_2016,104145,student,,active
08JAPA_t4_2016,104145,student,,active
08MATB_t4_2016,104145,student,,active
08REA_t4_2016,104145,student,,active
08SCI_COMBINED_T4,104145,student,08SCID_t4_2016,active
GP-08SELA_t4_2016,104145,student,,active
08ENGD_t4_2016,104708,student,,active
08HPE_COMBINED_T4,104708,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,104708,student,08HUMB_t4_2016,active
08MATE_t4_2016,104708,student,,active
08RED_t4_2016,104708,student,,active
08SCI_COMBINED_T4,104708,student,08SCID_t4_2016,active
08VARD_t4_2016,104708,student,,active
GP-08SELD_t4_2016,104708,student,,active
07DTB_t4_2016,109828,student,,active
07ENGA_t4_2016,109828,student,,active
07HPEB_t4_2016,109828,student,,active
07HUMA_t4_2016,109828,student,,active
07MATA_t4_2016,109828,student,,active
07REB_t4_2016,109828,student,,active
07SCI_COMBINED_T4,109828,student,07SCIA_t4_2016,active
GP-07SELB_t4_2016,109828,student,,active
10BUSC_t4_2016,103577,student,,active
10ENGC_t4_2016,103577,student,,active
10HISD_t4_2016,103577,student,,active
10HPE_COMBINED_T4,103577,student,10HPEE_t4_2016,active
10MATA_t4_2016,103577,student,,active
10PHYD_t4_2016,103577,student,,active
10REC_t4_2016,103577,student,,active
10SEL_COMBINED_T4,103577,student,GP-10SELC_t4_2016,active
09BUSB_t4_2016,103810,student,,active
09ENGA_t4_2016,103810,student,,active
09FTECB_t4_2016,103810,student,,active
09ITLA_t4_2016,103810,student,,active
09MATB_t4_2016,103810,student,,active
09REB_t4_2016,103810,student,,active
09SCI_COMBINED_T4,103810,student,09SCIA_t4_2016,active
GP-09SELB_t4_2016,103810,student,,active
10BIOD_t4_2016,103788,student,,active
10ENGB_t4_2016,103788,student,,active
10FTECB_t4_2016,103788,student,,active
10HPE_COMBINED_T4,103788,student,10HPEE_t4_2016,active
10JAPC2A_t4_2016,103788,student,,active
10MATC_t4_2016,103788,student,,active
10RED_t4_2016,103788,student,,active
10SEL_COMBINED_T4,103788,student,GP-10SELD_t4_2016,active
07DTB_t4_2016,108420,student,,active
07ENGD_t4_2016,108420,student,,active
07HPEB_t4_2016,108420,student,,active
07HUMD_t4_2016,108420,student,,active
07MATE_t4_2016,108420,student,,active
07REB_t4_2016,108420,student,,active
07SCI_COMBINED_T4,108420,student,07SCID_t4_2016,active
GP-07SELB_t4_2016,108420,student,,active
08DANB_t4_2016,109443,student,,active
08ENGD_t4_2016,109443,student,,active
08HPE_COMBINED_T4,109443,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,109443,student,08HUMA_t4_2016,active
08MATC_t4_2016,109443,student,,active
08REB_t4_2016,109443,student,,active
08SCI_COMBINED_T4,109443,student,08SCID_t4_2016,active
GP-08SELB_t4_2016,109443,student,,active
07DAND_t4_2016,109018,student,,active
07ENGA_t4_2016,109018,student,,active
07HUMA_t4_2016,109018,student,,active
07JAPD_t4_2016,109018,student,,active
07MATA_t4_2016,109018,student,,active
07RED_t4_2016,109018,student,,active
07SCI_COMBINED_T4,109018,student,07SCIA_t4_2016,active
GP-07SELD_t4_2016,109018,student,,active
07DRAD_t4_2016,109807,student,,active
07ENGD_t4_2016,109807,student,,active
07HUMD_t4_2016,109807,student,,active
07JAPD_t4_2016,109807,student,,active
07MATE_t4_2016,109807,student,,active
07RED_t4_2016,109807,student,,active
07SCI_COMBINED_T4,109807,student,07SCID_t4_2016,active
GP-07SELD_t4_2016,109807,student,,active
07DRAD_t4_2016,108456,student,,active
07ENGB_t4_2016,108456,student,,active
07HUMB_t4_2016,108456,student,,active
07JAPD_t4_2016,108456,student,,active
07MATC_t4_2016,108456,student,,active
07RED_t4_2016,108456,student,,active
07SCI_COMBINED_T4,108456,student,07SCIB_t4_2016,active
GP-07SELD_t4_2016,108456,student,,active
11ENG6D_t4_2016,103586,student,,active
11ITS3A_t4_2016,103586,student,,active
11MAA2A_t4_2016,103586,student,,active
11MHIS4A_t4_2016,103586,student,,active
11PDD_t4_2016,103586,student,,active
11PE_COMBINED_T4,103586,student,11PE5B_t4_2016,active
11RAE1D_t4_2016,103586,student,,active
11SCI21_COMBINED_T4,103586,student,11SCI217B_t4_2016,active
11ENG5B_t4_2016,103448,student,,active
11MAA2B_t4_2016,103448,student,,active
11PDB_t4_2016,103448,student,,active
11PE_COMBINED_T4,103448,student,11PE3A_t4_2016,active
11RAE1B_t4_2016,103448,student,,active
11SCI21_COMBINED_T4,103448,student,11SCI217B_t4_2016,active
11SIS313C36A_t4_2016,103448,student,,active
11VAR4A_t4_2016,103448,student,,active
10BIOD_t4_2016,103479,student,,active
10DRAB_t4_2016,103479,student,,active
10ENGA_t4_2016,103479,student,,active
10HPE_COMBINED_T4,103479,student,10HPED_t4_2016,active
10JAPC2A_t4_2016,103479,student,,active
10MATC_t4_2016,103479,student,,active
10REB_t4_2016,103479,student,,active
10SEL_COMBINED_T4,103479,student,GP-10SELB_t4_2016,active
08ENGB_t4_2016,105339,student,,active
08HUM_COMBINED_T4,105339,student,08HUMA_t4_2016,active
08ICTC_t4_2016,105339,student,,active
08ITLC_t4_2016,105339,student,,active
08MATA_t4_2016,105339,student,,active
08REC_t4_2016,105339,student,,active
08SCI_COMBINED_T4,105339,student,08SCIB_t4_2016,active
GP-08SELC_t4_2016,105339,student,,active
11BIO_COMBINED_T4,115290,student,11BIO6B_t4_2016,active
11ENG7E_t4_2016,115290,student,,active
11LST_COMBINED_T4,115290,student,11LST3A_t4_2016,active
11MAA2A_t4_2016,115290,student,,active
11PDC_t4_2016,115290,student,,active
11PE_COMBINED_T4,115290,student,11PE5B_t4_2016,active
11RAE1C_t4_2016,115290,student,,active
11VAR4A_t4_2016,115290,student,,active
08ENGA_t4_2016,109623,student,,active
08HPE_COMBINED_T4,109623,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,109623,student,08HUME_t4_2016,active
08MATC_t4_2016,109623,student,,active
08RED_t4_2016,109623,student,,active
08SCI_COMBINED_T4,109623,student,08SCIB_t4_2016,active
08VARD_t4_2016,109623,student,,active
GP-08SELD_t4_2016,109623,student,,active
09BUSA_t4_2016,104504,student,,active
09ENGB_t4_2016,104504,student,,active
09HPE_COMBINED_T4,104504,student,09HPEC_t4_2016,active
09JAPA_t4_2016,104504,student,,active
09MATB_t4_2016,104504,student,,active
09REC_t4_2016,104504,student,,active
09SCI_COMBINED_T4,104504,student,09SCIB_t4_2016,active
GP-09SELC_t4_2016,104504,student,,active
10BIOD_t4_2016,103718,student,,active
10BUSB_t4_2016,103718,student,,active
10ENGB_t4_2016,103718,student,,active
10GEOA_t4_2016,103718,student,,active
10HISE_t4_2016,103718,student,,active
10MATE_t4_2016,103718,student,,active
10REB_t4_2016,103718,student,,active
10SEL_COMBINED_T4,103718,student,GP-10SELB_t4_2016,active
12BIO_COMBINED_T4,112340,student,12BIO3A_t4_2016,active
12CHE_COMBINED_T4,112340,student,12CHE7B_t4_2016,active
12ENG6D_t4_2016,112340,student,,active
12MAB2B_t4_2016,112340,student,,active
12PD8D_t4_2016,112340,student,,active
12PE5A_t4_2016,112340,student,,active
12RAE1D_t4_2016,112340,student,,active
12ACC_COMBINED_T4,103429,student,12ACC3A_t4_2016,active
12CRA4A_t4_2016,103429,student,,active
12ENG6D_t4_2016,103429,student,,active
12ITS7A_t4_2016,103429,student,,active
12MAA_COMBINED_T4,103429,student,12MAA2A_t4_2016,active
12PD8A_t4_2016,103429,student,,active
12RAE1A_t4_2016,103429,student,,active
12VAR5A_t4_2016,103429,student,,active
11BIO_COMBINED_T4,103585,student,11BIO6B_t4_2016,active
11CHE_COMBINED_T4,103585,student,11CHE4A_t4_2016,active
11DAN7A_t4_2016,103585,student,,active
11ENG5B_t4_2016,103585,student,,active
11LST_COMBINED_T4,103585,student,11LST3A_t4_2016,active
11MAA2B_t4_2016,103585,student,,active
11PDC_t4_2016,103585,student,,active
11RAE1C_t4_2016,103585,student,,active
12BIO_COMBINED_T4,103496,student,12BIO6B_t4_2016,active
12CHE_COMBINED_T4,103496,student,12CHE4A_t4_2016,active
12ENG5C_t4_2016,103496,student,,active
12ITS7A_t4_2016,103496,student,,active
12MAA_COMBINED_T4,103496,student,12MAA2B_t4_2016,active
12PD8A_t4_2016,103496,student,,active
12SOR3A_t4_2016,103496,student,,active
10ENGB_t4_2016,103782,student,,active
10HISD_t4_2016,103782,student,,active
10HPE_COMBINED_T4,103782,student,10HPED_t4_2016,active
10ICTC_t4_2016,103782,student,,active
10MATD_t4_2016,103782,student,,active
10PHYD_t4_2016,103782,student,,active
10REC_t4_2016,103782,student,,active
10SEL_COMBINED_T4,103782,student,GP-10SELC_t4_2016,active
10BIOD_t4_2016,113797,student,,active
10DANA_t4_2016,113797,student,,active
10ENGA_t4_2016,113797,student,,active
10HISD_t4_2016,113797,student,,active
10HPE_COMBINED_T4,113797,student,10HPEE_t4_2016,active
10MATD_t4_2016,113797,student,,active
10RED_t4_2016,113797,student,,active
10SEL_COMBINED_T4,113797,student,GP-10SELD_t4_2016,active
11BIO_COMBINED_T4,103796,student,11BIO5A_t4_2016,active
11CHE_COMBINED_T4,103796,student,11CHE4A_t4_2016,active
11ENG7E_t4_2016,103796,student,,active
11JAP6A_t4_2016,103796,student,,active
11MAB2B_t4_2016,103796,student,,active
11PDD_t4_2016,103796,student,,active
11PE_COMBINED_T4,103796,student,11PE3A_t4_2016,active
11RAE1D_t4_2016,103796,student,,active
11DRA5A_t4_2016,103295,student,,active
11ENG7E_t4_2016,103295,student,,active
11HEC4A_t4_2016,103295,student,,active
11MAA2A_t4_2016,103295,student,,active
11PDB_t4_2016,103295,student,,active
11PE_COMBINED_T4,103295,student,11PE3A_t4_2016,active
11RAE1B_t4_2016,103295,student,,active
11SIS313C36A_t4_2016,103295,student,,active
11BIO_COMBINED_T4,103704,student,11BIO5A_t4_2016,active
11DAN7A_t4_2016,103704,student,,active
11ENG4A_t4_2016,103704,student,,active
11MAA2A_t4_2016,103704,student,,active
11PDB_t4_2016,103704,student,,active
11PE_COMBINED_T4,103704,student,11PE3A_t4_2016,active
11RAE1B_t4_2016,103704,student,,active
11SIS313C36A_t4_2016,103704,student,,active
12ACC_COMBINED_T4,103296,student,12ACC5B_t4_2016,active
12BIO_COMBINED_T4,103296,student,12BIO3A_t4_2016,active
12CHE_COMBINED_T4,103296,student,12CHE4A_t4_2016,active
12ENG7E_t4_2016,103296,student,,active
12MAB2A_t4_2016,103296,student,,active
12PD8C_t4_2016,103296,student,,active
12PE6B_t4_2016,103296,student,,active
12RAE1C_t4_2016,103296,student,,active
12CRA4A_t4_2016,103446,student,,active
12ECOM3A_t4_2016,103446,student,,active
12PD8C_t4_2016,103446,student,,active
12PVM2A_t4_2016,103446,student,,active
12RAE1C_t4_2016,103446,student,,active
12SCI21_COMBINED_T4,103446,student,12SCI216A_t4_2016,active
12SIS310C_COMBINED_T4,103446,student,12SIS310C37B_t4_2016,active
07ENGB_t4_2016,108829,student,,active
07FTECB_t4_2016,108829,student,,active
07HPEB_t4_2016,108829,student,,active
07HUMB_t4_2016,108829,student,,active
07MATB_t4_2016,108829,student,,active
07REB_t4_2016,108829,student,,active
07SCI_COMBINED_T4,108829,student,07SCIB_t4_2016,active
GP-07SELB_t4_2016,108829,student,,active
08ENGA_t4_2016,104003,student,,active
08HUM_COMBINED_T4,104003,student,08HUMB_t4_2016,active
08ICTC_t4_2016,104003,student,,active
08ITLC_t4_2016,104003,student,,active
08MATD_t4_2016,104003,student,,active
08REC_t4_2016,104003,student,,active
08SCI_COMBINED_T4,104003,student,08SCIA_t4_2016,active
GP-08SELC_t4_2016,104003,student,,active
08DANB_t4_2016,108915,student,,active
08ENGC_t4_2016,108915,student,,active
08HPE_COMBINED_T4,108915,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,108915,student,08HUMB_t4_2016,active
08MATC_t4_2016,108915,student,,active
08REB_t4_2016,108915,student,,active
08SCI_COMBINED_T4,108915,student,08SCIC_t4_2016,active
GP-08SELB_t4_2016,108915,student,,active
07DRAD_t4_2016,111468,student,,active
07ENGA_t4_2016,111468,student,,active
07HUMA_t4_2016,111468,student,,active
07JAPD_t4_2016,111468,student,,active
07MATA_t4_2016,111468,student,,active
07RED_t4_2016,111468,student,,active
07SCI_COMBINED_T4,111468,student,07SCIA_t4_2016,active
GP-07SELD_t4_2016,111468,student,,active
10CHED_t4_2016,115597,student,,active
10ENGC_t4_2016,115597,student,,active
10FTECB_t4_2016,115597,student,,active
10HPE_COMBINED_T4,115597,student,10HPEC2B_t4_2016,active
10HPE_COMBINED_T4,115597,student,10HPEE_t4_2016,active
10MATB_t4_2016,115597,student,,active
10REC_t4_2016,115597,student,,active
10SEL_COMBINED_T4,115597,student,GP-10SELC_t4_2016,active
07ENGB_t4_2016,109452,student,,active
07FTECB_t4_2016,109452,student,,active
07HPEB_t4_2016,109452,student,,active
07HUMB_t4_2016,109452,student,,active
07MATB_t4_2016,109452,student,,active
07REB_t4_2016,109452,student,,active
07SCI_COMBINED_T4,109452,student,07SCIB_t4_2016,active
GP-07SELB_t4_2016,109452,student,,active
11BIO_COMBINED_T4,103623,student,11BIO5A_t4_2016,active
11CHE_COMBINED_T4,103623,student,11CHE4A_t4_2016,active
11DAN7A_t4_2016,103623,student,,active
11ENG3A_t4_2016,103623,student,,active
11MAB2B_t4_2016,103623,student,,active
11MHIS6B_t4_2016,103623,student,,active
11PDA_t4_2016,103623,student,,active
11RAE1A_t4_2016,103623,student,,active
10BIOD_t4_2016,103599,student,,active
10ENGB_t4_2016,103599,student,,active
10HISD_t4_2016,103599,student,,active
10ITLC2A_t4_2016,103599,student,,active
10MATE_t4_2016,103599,student,,active
10MUSC2A_t4_2016,103599,student,,active
10RED_t4_2016,103599,student,,active
10SEL_COMBINED_T4,103599,student,GP-10SELD_t4_2016,active
11ACC_COMBINED_T4,103329,student,11ACC7B_t4_2016,active
11BIO_COMBINED_T4,103329,student,11BIO6B_t4_2016,active
11CHE_COMBINED_T4,103329,student,11CHE4A_t4_2016,active
11ENG5B_t4_2016,103329,student,,active
11MAB2A_t4_2016,103329,student,,active
11PDB_t4_2016,103329,student,,active
11PE_COMBINED_T4,103329,student,11PE3A_t4_2016,active
11RAE1B_t4_2016,103329,student,,active
08DRAB_t4_2016,104714,student,,active
08ENGC_t4_2016,104714,student,,active
08HPE_COMBINED_T4,104714,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,104714,student,08HUMB_t4_2016,active
08MATE_t4_2016,104714,student,,active
08REB_t4_2016,104714,student,,active
08SCI_COMBINED_T4,104714,student,08SCIC_t4_2016,active
GP-08SELB_t4_2016,104714,student,,active
09BUSB_t4_2016,108383,student,,active
09ENGC_t4_2016,108383,student,,active
09HISD_t4_2016,108383,student,,active
09JAPA_t4_2016,108383,student,,active
09MATC_t4_2016,108383,student,,active
09REC_t4_2016,108383,student,,active
09SCI_COMBINED_T4,108383,student,09SCIC_t4_2016,active
GP-09SELC_t4_2016,108383,student,,active
11ACC_COMBINED_T4,103679,student,11ACC5A_t4_2016,active
11ENG6D_t4_2016,103679,student,,active
11LST_COMBINED_T4,103679,student,11LST3A_t4_2016,active
11MAB2A_t4_2016,103679,student,,active
11PDC_t4_2016,103679,student,,active
11RAE1C_t4_2016,103679,student,,active
11SCI21_COMBINED_T4,103679,student,11SCI217B_t4_2016,active
11VAR4A_t4_2016,103679,student,,active
10BIOD_t4_2016,103803,student,,active
10DANA_t4_2016,103803,student,,active
10ENGB_t4_2016,103803,student,,active
10HPE_COMBINED_T4,103803,student,10HPEC2B_t4_2016,active
10ITLC2A_t4_2016,103803,student,,active
10MATC_t4_2016,103803,student,,active
10RED_t4_2016,103803,student,,active
10SEL_COMBINED_T4,103803,student,GP-10SELD_t4_2016,active
08ENGE_t4_2016,101960,student,,active
08HPE_COMBINED_T4,101960,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,101960,student,08HUMC_t4_2016,active
08MATC_t4_2016,101960,student,,active
08RED_t4_2016,101960,student,,active
08SCI_COMBINED_T4,101960,student,08SCIE_t4_2016,active
08VARD_t4_2016,101960,student,,active
GP-08SELD_t4_2016,101960,student,,active
11ACC_COMBINED_T4,103804,student,11ACC7B_t4_2016,active
11CHE_COMBINED_T4,103804,student,11CHE4A_t4_2016,active
11ENG3A_t4_2016,103804,student,,active
11JAP6A_t4_2016,103804,student,,active
11MAB2C_t4_2016,103804,student,,active
11PDA_t4_2016,103804,student,,active
11PHY5A_t4_2016,103804,student,,active
11RAE1A_t4_2016,103804,student,,active
08DRAB_t4_2016,104520,student,,active
08ENGC_t4_2016,104520,student,,active
08HPE_COMBINED_T4,104520,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,104520,student,08HUMA_t4_2016,active
08MATB_t4_2016,104520,student,,active
08REB_t4_2016,104520,student,,active
08SCI_COMBINED_T4,104520,student,08SCIC_t4_2016,active
GP-08SELB_t4_2016,104520,student,,active
09BUSB_t4_2016,105193,student,,active
09ENGB_t4_2016,105193,student,,active
09FTECB_t4_2016,105193,student,,active
09HPE_COMBINED_T4,105193,student,09HPED_t4_2016,active
09MATB_t4_2016,105193,student,,active
09REB_t4_2016,105193,student,,active
09SCI_COMBINED_T4,105193,student,09SCIB_t4_2016,active
GP-09SELB_t4_2016,105193,student,,active
09ENGA_t4_2016,113066,student,,active
09FTECB_t4_2016,113066,student,,active
09HPE_COMBINED_T4,113066,student,09HPEC_t4_2016,active
09ITLA_t4_2016,113066,student,,active
09MATB_t4_2016,113066,student,,active
09RED_t4_2016,113066,student,,active
09SCI_COMBINED_T4,113066,student,09SCIA_t4_2016,active
GP-09SELD_t4_2016,113066,student,,active
12ACC_COMBINED_T4,103717,student,12ACC3A_t4_2016,active
12BIO_COMBINED_T4,103717,student,12BIO6B_t4_2016,active
12ENG4B_t4_2016,103717,student,,active
12ITS7A_t4_2016,103717,student,,active
12MAA_COMBINED_T4,103717,student,12MAA2B_t4_2016,active
12MUS5A_t4_2016,103717,student,,active
12PD8D_t4_2016,103717,student,,active
12RAE1D_t4_2016,103717,student,,active
12CHE_COMBINED_T4,103392,student,12CHE7B_t4_2016,active
12ENG4B_t4_2016,103392,student,,active
12LST_COMBINED_T4,103392,student,12LST3A_t4_2016,active
12MAB2B_t4_2016,103392,student,,active
12MUS5A_t4_2016,103392,student,,active
12PD8C_t4_2016,103392,student,,active
12PE6B_t4_2016,103392,student,,active
12RAE1C_t4_2016,103392,student,,active
09BUSA_t4_2016,108113,student,,active
09ENGA_t4_2016,108113,student,,active
09HPE_COMBINED_T4,108113,student,09HPEC_t4_2016,active
09ICTB_t4_2016,108113,student,,active
09MATD_t4_2016,108113,student,,active
09REA_t4_2016,108113,student,,active
09SCI_COMBINED_T4,108113,student,09SCIA_t4_2016,active
GP-09SELA_t4_2016,108113,student,,active
12ECOM3A_t4_2016,111250,student,,active
12HEC4A_t4_2016,111250,student,,active
12PD8C_t4_2016,111250,student,,active
12PVM2A_t4_2016,111250,student,,active
12RAE1C_t4_2016,111250,student,,active
12VAR5A_t4_2016,111250,student,,active
12CHE_COMBINED_T4,103425,student,12CHE4A_t4_2016,active
12ENG5C_t4_2016,103425,student,,active
12ITL6A_t4_2016,103425,student,,active
12MAB2B_t4_2016,103425,student,,active
12MHIS7A_t4_2016,103425,student,,active
12PD8C_t4_2016,103425,student,,active
12SOR3A_t4_2016,103425,student,,active
08ENGA_t4_2016,109987,student,,active
08HUM_COMBINED_T4,109987,student,08HUMB_t4_2016,active
08ITDA_t4_2016,109987,student,,active
08JAPA_t4_2016,109987,student,,active
08MATC_t4_2016,109987,student,,active
08REA_t4_2016,109987,student,,active
08SCI_COMBINED_T4,109987,student,08SCIA_t4_2016,active
GP-08SELA_t4_2016,109987,student,,active
10CHED_t4_2016,103647,student,,active
10ENGC_t4_2016,103647,student,,active
10FTECB_t4_2016,103647,student,,active
10ICTB_t4_2016,103647,student,,active
10MATB_t4_2016,103647,student,,active
10RED_t4_2016,103647,student,,active
10VARC2A_t4_2016,103647,student,,active
10SEL_COMBINED_T4,103647,student,GP-10SELD_t4_2016,active
08DRAB_t4_2016,104649,student,,active
08ENGD_t4_2016,104649,student,,active
08HPE_COMBINED_T4,104649,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,104649,student,08HUME_t4_2016,active
08MATE_t4_2016,104649,student,,active
08REB_t4_2016,104649,student,,active
08SCI_COMBINED_T4,104649,student,08SCID_t4_2016,active
GP-08SELB_t4_2016,104649,student,,active
08ENGB_t4_2016,108443,student,,active
08HPE_COMBINED_T4,108443,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,108443,student,08HUMA_t4_2016,active
08MATE_t4_2016,108443,student,,active
08MUSD_t4_2016,108443,student,,active
08RED_t4_2016,108443,student,,active
08SCI_COMBINED_T4,108443,student,08SCIA_t4_2016,active
GP-08SELD_t4_2016,108443,student,,active
11DAN7A_t4_2016,103526,student,,active
11DRA5A_t4_2016,103526,student,,active
11ENG4A_t4_2016,103526,student,,active
11ITS3A_t4_2016,103526,student,,active
11MAA2B_t4_2016,103526,student,,active
11PDB_t4_2016,103526,student,,active
11RAE1B_t4_2016,103526,student,,active
11SCI21_COMBINED_T4,103526,student,11SCI216A_t4_2016,active
08DTFA_t4_2016,105941,student,,active
08ENGC_t4_2016,105941,student,,active
08HUM_COMBINED_T4,105941,student,08HUMD_t4_2016,active
08JAPA_t4_2016,105941,student,,active
08MATB_t4_2016,105941,student,,active
08REA_t4_2016,105941,student,,active
08SCI_COMBINED_T4,105941,student,08SCIC_t4_2016,active
GP-08SELA_t4_2016,105941,student,,active
10CHED_t4_2016,103652,student,,active
10ENGA_t4_2016,103652,student,,active
10HPE_COMBINED_T4,103652,student,10HPED_t4_2016,active
10ICTB_t4_2016,103652,student,,active
10MATB_t4_2016,103652,student,,active
10REB_t4_2016,103652,student,,active
10VARC2A_t4_2016,103652,student,,active
10SEL_COMBINED_T4,103652,student,GP-10SELB_t4_2016,active
08ENGE_t4_2016,108455,student,,active
08HUM_COMBINED_T4,108455,student,08HUMD_t4_2016,active
08ICTC_t4_2016,108455,student,,active
08ITLC_t4_2016,108455,student,,active
08MATA_t4_2016,108455,student,,active
08REC_t4_2016,108455,student,,active
08SCI_COMBINED_T4,108455,student,08SCIE_t4_2016,active
GP-08SELC_t4_2016,108455,student,,active
07ENGC_t4_2016,108382,student,,active
07HUMC_t4_2016,108382,student,,active
07ICTC_t4_2016,108382,student,,active
07MATD_t4_2016,108382,student,,active
07MUSC_t4_2016,108382,student,,active
07REC_t4_2016,108382,student,,active
07SCI_COMBINED_T4,108382,student,07SCIC_t4_2016,active
GP-07SELC_t4_2016,108382,student,,active
07ENGC_t4_2016,108192,student,,active
07FTECB_t4_2016,108192,student,,active
07HPEB_t4_2016,108192,student,,active
07HUMC_t4_2016,108192,student,,active
07MATE_t4_2016,108192,student,,active
07REB_t4_2016,108192,student,,active
07SCI_COMBINED_T4,108192,student,07SCIC_t4_2016,active
GP-07SELB_t4_2016,108192,student,,active
07ENGC_t4_2016,109446,student,,active
07HUMC_t4_2016,109446,student,,active
07ICTC_t4_2016,109446,student,,active
07MATD_t4_2016,109446,student,,active
07REC_t4_2016,109446,student,,active
07SCI_COMBINED_T4,109446,student,07SCIC_t4_2016,active
07VARC_t4_2016,109446,student,,active
GP-07SELC_t4_2016,109446,student,,active
10CHED_t4_2016,103458,student,,active
10ENGD_t4_2016,103458,student,,active
10FTECB_t4_2016,103458,student,,active
10HISE_t4_2016,103458,student,,active
10MATB_t4_2016,103458,student,,active
10REC_t4_2016,103458,student,,active
10TEXB_t4_2016,103458,student,,active
10SEL_COMBINED_T4,103458,student,GP-10SELC_t4_2016,active
07ENGC_t4_2016,105887,student,,active
07HUMC_t4_2016,105887,student,,active
07ICTC_t4_2016,105887,student,,active
07MATD_t4_2016,105887,student,,active
07MUSC_t4_2016,105887,student,,active
07REC_t4_2016,105887,student,,active
07SCI_COMBINED_T4,105887,student,07SCIC_t4_2016,active
GP-07SELC_t4_2016,105887,student,,active
12BIO_COMBINED_T4,103364,student,12BIO3A_t4_2016,active
12CHE_COMBINED_T4,103364,student,12CHE4A_t4_2016,active
12ENG7E_t4_2016,103364,student,,active
12MAB2A_t4_2016,103364,student,,active
12MUS5A_t4_2016,103364,student,,active
12PD8A_t4_2016,103364,student,,active
12RAE1A_t4_2016,103364,student,,active
12VAR6B_t4_2016,103364,student,,active
09BUSB_t4_2016,109473,student,,active
09DRAA_t4_2016,109473,student,,active
09ENGA_t4_2016,109473,student,,active
09JAPA_t4_2016,109473,student,,active
09MATB_t4_2016,109473,student,,active
09REA_t4_2016,109473,student,,active
09SCI_COMBINED_T4,109473,student,09SCIA_t4_2016,active
GP-09SELA_t4_2016,109473,student,,active
10BUSB_t4_2016,103483,student,,active
10CHED_t4_2016,103483,student,,active
10ENGD_t4_2016,103483,student,,active
10HISD_t4_2016,103483,student,,active
10ICTC_t4_2016,103483,student,,active
10MATD_t4_2016,103483,student,,active
10REC_t4_2016,103483,student,,active
10SEL_COMBINED_T4,103483,student,GP-10SELC_t4_2016,active
10ENGA_t4_2016,103644,student,,active
10HPE_COMBINED_T4,103644,student,10HPEC2B_t4_2016,active
10HPE_COMBINED_T4,103644,student,10HPED_t4_2016,active
10ISCID_t4_2016,103644,student,,active
10MATD_t4_2016,103644,student,,active
10REA_t4_2016,103644,student,,active
10VARC2A_t4_2016,103644,student,,active
10SEL_COMBINED_T4,103644,student,GP-10SELA_t4_2016,active
11BIO_COMBINED_T4,113438,student,11BIO5A_t4_2016,active
11ENG3A_t4_2016,113438,student,,active
11GEO6A_t4_2016,113438,student,,active
11MAA2B_t4_2016,113438,student,,active
11MHIS4A_t4_2016,113438,student,,active
11PDB_t4_2016,113438,student,,active
11RAE1B_t4_2016,113438,student,,active
11SCI21_COMBINED_T4,113438,student,11SCI217B_t4_2016,active
07ENGC_t4_2016,108575,student,,active
07HUMC_t4_2016,108575,student,,active
07ICTC_t4_2016,108575,student,,active
07MATE_t4_2016,108575,student,,active
07REC_t4_2016,108575,student,,active
07SCI_COMBINED_T4,108575,student,07SCIC_t4_2016,active
07VARC_t4_2016,108575,student,,active
GP-07SELC_t4_2016,108575,student,,active
11CHE_COMBINED_T4,103663,student,11CHE7B_t4_2016,active
11ENG5B_t4_2016,103663,student,,active
11LST_COMBINED_T4,103663,student,11LST4B_t4_2016,active
11MAB2A_t4_2016,103663,student,,active
11MHIS6B_t4_2016,103663,student,,active
11PDC_t4_2016,103663,student,,active
11PE_COMBINED_T4,103663,student,11PE3A_t4_2016,active
11RAE1C_t4_2016,103663,student,,active
10ENGB_t4_2016,103614,student,,active
10FTECB_t4_2016,103614,student,,active
10HPE_COMBINED_T4,103614,student,10HPEE_t4_2016,active
10ISCID_t4_2016,103614,student,,active
10MATC_t4_2016,103614,student,,active
10RED_t4_2016,103614,student,,active
10TEXB_t4_2016,103614,student,,active
10SEL_COMBINED_T4,103614,student,GP-10SELD_t4_2016,active
